City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Mayumba,GA,2022-02-05 19:10:21,-3.432,10.6554,77.27,86,10,4.41
295,Ponta Do Sol,PT,2022-02-05 19:10:21,32.6667,-17.1,69.12,48,0,10.65
296,Carutapera,BR,2022-02-05 19:10:22,-1.195,-46.02,79.11,88,100,8.25
297,Arraial Do Cabo,BR,2022-02-05 19:10:22,-22.9661,-42.0278,84.06,70,0,12.66
298,Alta Floresta,BR,2022-02-05 19:10:22,-9.8756,-56.0861,80.92,87,100,2.26
299,Paris,FR,2022-02-05 19:08:57,48.8534,2.3488,47.17,77,20,5.99
300,Saint-Philippe,RE,2022-02-05 19:10:22,-21.3585,55.7679,81.99,86,100,21.74
301,Olecko,PL,2022-02-05 19:10:23,54.0337,22.507,33.37,94,100,16.78
302,Vega Baja,PR,2022-02-05 19:10:23,18.4444,-66.3877,78.08,81,90,13.67
303,Nuqui,CO,2022-02-05 19:10:23,5.7125,-77.2708,81.72,73,29,6.44
304,Urengoy,RU,2022-02-05 19:10:23,65.9667,78.3667,-14.96,100,92,4.63
305,Puerto Madero,MX,2022-02-05 19:10:24,14.7208,-92.4215,91.6,35,0,6.91
306,Kudymkar,RU,2022-02-05 19:10:24,59.0173,54.656,15.17,98,98,5.19
307,Youghal,IE,2022-02-05 19:10:24,51.95,-7.8506,50.02,81,100,27.58
308,Ifakara,TZ,2022-02-05 19:10:24,-8.1333,36.6833,72.27,86,100,3.09
309,Piura,PE,2022-02-05 19:09:04,-5.2,-80.6333,92.53,31,6,9.51
310,Ambon,ID,2022-02-05 19:06:03,-3.6954,128.1814,77.14,88,20,8.05
311,Kichera,RU,2022-02-05 19:10:25,55.9375,110.0997,3.42,97,100,0.85
312,Wajir,KE,2022-02-05 19:10:25,1.7471,40.0573,88.61,26,100,8.86
313,Diego De Almagro,CL,2022-02-05 19:10:25,-26.3667,-70.05,84.04,17,0,15.5
314,Artesia,US,2022-02-05 19:07:02,33.8658,-118.0831,73.54,19,0,1.01
315,Lufilufi,WS,2022-02-05 19:11:26,-13.8745,-171.5986,76.78,80,92,16.37
316,Tayshet,RU,2022-02-05 19:11:26,55.9342,98.0044,24.4,68,100,13.98
317,Shingu,JP,2022-02-05 19:11:26,33.7333,135.9833,38.91,75,69,8.46
318,Salinopolis,BR,2022-02-05 19:08:01,-0.6136,-47.3561,79.72,83,100,10.98
319,Kargasok,RU,2022-02-05 19:11:26,59.0556,80.8572,16.77,96,100,4.94
320,Aasiaat,GL,2022-02-05 19:11:27,68.7098,-52.8699,-4.5,83,99,6.73
321,Kupang,ID,2022-02-05 19:11:27,-10.1667,123.5833,79.05,85,70,9.71
322,Samdari,IN,2022-02-05 19:11:27,25.8167,72.5833,64.6,38,0,4.29
323,Syracuse,IT,2022-02-05 19:11:27,37.0881,15.2792,56.89,79,88,6.8
324,Jacqueville,CI,2022-02-05 19:11:28,5.2052,-4.4146,84.11,82,19,13.42
325,Slave Lake,CA,2022-02-05 19:11:28,55.2834,-114.769,15.78,92,100,9.22
326,Porbandar,IN,2022-02-05 19:11:28,21.6422,69.6093,67.51,66,0,5.64
327,Port Said,EG,2022-02-05 19:11:28,31.2565,32.2841,58.39,66,94,14.72
328,Saint-Francois,FR,2022-02-05 19:11:29,46.4154,3.9054,36.84,81,0,1.14
329,Luderitz,NA,2022-02-05 19:11:29,-26.6481,15.1594,68.77,76,96,4.99
330,Muros,ES,2022-02-05 19:08:59,42.7762,-9.0603,52.09,72,0,14.65
331,Semnan,IR,2022-02-05 19:11:29,35.5729,53.3971,40.15,54,18,7.29
332,Dakar,SN,2022-02-05 19:10:01,14.6937,-17.4441,81.48,67,0,12.15
333,Yar-Sale,RU,2022-02-05 19:09:49,66.8333,70.8333,-11.6,100,78,3.42
334,Aksu,CN,2022-02-05 19:11:29,41.1231,80.2644,24.44,54,100,2.91
335,Bumbuna,SL,2022-02-05 19:11:30,9.05,-11.7333,82.94,19,34,0.85
336,Alofi,NU,2022-02-05 19:11:30,-19.0595,-169.9187,80.24,76,100,15.48
337,Kadnikov,RU,2022-02-05 19:11:30,59.5022,40.338,2.86,98,93,3.56
338,Grindavik,IS,2022-02-05 19:11:30,63.8424,-22.4338,25.27,80,40,4.61
339,Santa Isabel Do Rio Negro,BR,2022-02-05 19:11:31,-0.4139,-65.0192,85.24,63,100,1.45
340,San Luis Potosi,MX,2022-02-05 19:08:11,22.5,-100.5,48.74,52,100,8.05
341,Srivardhan,IN,2022-02-05 19:11:31,18.0333,73.0167,68.77,74,4,5.48
342,Alberton,CA,2022-02-05 19:11:31,46.8168,-64.0654,13.23,91,100,18.41
343,Itoman,JP,2022-02-05 19:10:12,26.1247,127.6694,57.22,62,75,19.57
344,Trincomalee,LK,2022-02-05 19:11:31,8.5711,81.2335,78.75,72,34,12.19
345,Vanavara,RU,2022-02-05 19:11:32,60.34,102.2797,16.65,95,100,5.97
346,Zvishavane,ZW,2022-02-05 19:11:32,-20.3267,30.0665,69.37,66,90,2.86
347,Cap Malheureux,MU,2022-02-05 19:08:50,-19.9842,57.6142,80.47,80,100,10.0
348,Ishigaki,JP,2022-02-05 19:10:59,24.3448,124.1572,64.09,71,100,22.06
349,Boddam,GB,2022-02-05 19:11:32,57.4667,-1.7833,39.58,70,70,21.74
350,Valea Crisului,RO,2022-02-05 19:11:32,45.9167,25.7667,37.2,56,99,7.94
351,Amahai,ID,2022-02-05 19:11:33,-3.3333,128.9167,77.77,84,100,6.2
352,Nokaneng,BW,2022-02-05 19:11:33,-19.6667,22.2667,71.19,77,9,4.09
353,Boa Vista,BR,2022-02-05 19:11:33,2.8197,-60.6733,89.58,48,40,12.66
354,Victor Harbor,AU,2022-02-05 19:11:33,-35.5667,138.6167,75.79,70,75,5.93
355,Oyama,JP,2022-02-05 19:11:34,36.3,139.8,36.59,38,1,6.08
356,Dawson Creek,CA,2022-02-05 19:11:34,55.7666,-120.2362,37.04,60,20,24.16
357,Makakilo City,US,2022-02-05 19:11:34,21.3469,-158.0858,76.28,74,40,3.44
358,Bilibino,RU,2022-02-05 19:11:34,68.0546,166.4372,-15.23,94,13,4.72
359,Ibotirama,BR,2022-02-05 19:11:35,-12.1853,-43.2206,87.96,44,100,5.14
360,Pihuamo,MX,2022-02-05 19:11:35,19.2499,-103.3828,80.49,21,83,5.48
361,Dniprovka,UA,2022-02-05 19:10:15,47.4295,34.618,30.47,59,100,8.37
362,Igrim,RU,2022-02-05 19:12:35,63.1906,64.4162,-9.18,100,92,4.05
363,Ahipara,NZ,2022-02-05 19:12:11,-35.1667,173.1667,71.49,98,96,5.91
364,Leningradskiy,RU,2022-02-05 19:12:36,69.3833,178.4167,-22.18,96,7,4.36
365,Zonguldak,TR,2022-02-05 19:12:36,41.25,31.8333,31.35,81,2,5.19
366,Lamu,KE,2022-02-05 19:12:36,-2.2717,40.902,79.02,86,100,8.97
367,Evensk,RU,2022-02-05 19:08:43,61.95,159.2333,15.46,41,12,21.77
368,Pangnirtung,CA,2022-02-05 19:12:36,66.1451,-65.7125,-23.75,98,100,2.64
369,Namatanai,PG,2022-02-05 19:12:37,-3.6667,152.4333,79.99,78,75,9.51
370,Kloulklubed,PW,2022-02-05 19:12:37,7.0419,134.2556,81.66,80,96,23.09
371,Pitsunda,GE,2022-02-05 19:12:37,43.1592,40.3378,33.98,68,97,3.36
372,Bayan,CN,2022-02-05 19:12:37,46.0833,127.4,-13.5,100,90,3.74
373,Vila Franca Do Campo,PT,2022-02-05 19:12:38,37.7167,-25.4333,63.19,77,74,12.26
374,Vardo,NO,2022-02-05 19:12:38,70.3705,31.1107,26.62,78,100,26.44
375,Abu Samrah,SY,2022-02-05 19:12:38,35.3029,37.1841,44.56,80,0,7.38
376,San Pedro,PH,2022-02-05 19:12:38,14.35,121.0167,77.36,73,99,13.4
377,Olafsvik,IS,2022-02-05 19:12:39,64.8945,-23.7142,30.29,73,100,20.13
378,Maldonado,UY,2022-02-05 19:08:41,-34.6667,-54.9167,76.39,70,61,14.7
379,Cairns,AU,2022-02-05 19:12:39,-16.9167,145.7667,76.06,93,75,5.75
380,Sal Rei,CV,2022-02-05 19:12:39,16.1833,-22.9167,73.6,73,20,13.8
381,Usogorsk,RU,2022-02-05 19:12:39,63.4106,48.6872,-1.46,99,82,5.17
382,Longyearbyen,SJ,2022-02-05 19:12:40,78.2186,15.6401,10.24,61,20,20.71
383,Markapur,IN,2022-02-05 19:12:40,15.7333,79.2833,71.08,84,78,1.48
384,Brufut,GM,2022-02-05 19:12:40,13.3814,-16.7518,84.29,42,0,8.05
385,Anadyr,RU,2022-02-05 19:12:40,64.75,177.4833,-23.33,98,5,3.96
386,Matao,BR,2022-02-05 19:12:41,-21.6033,-48.3658,81.68,74,93,8.03
387,Tiebissou,CI,2022-02-05 19:12:41,7.1574,-5.2257,83.59,31,23,1.12
388,Fortuna,US,2022-02-05 19:11:12,40.5982,-124.1573,56.93,73,0,1.99
389,Liezen,AT,2022-02-05 19:12:41,47.5667,14.2333,33.13,91,47,4.99
390,Necochea,AR,2022-02-05 19:12:41,-38.5473,-58.7368,65.03,72,100,23.11
391,Mayo,US,2022-02-05 19:12:42,38.8876,-76.5119,35.19,46,0,14.0
392,Samarai,PG,2022-02-05 19:12:42,-10.6167,150.6667,79.95,82,100,8.81
393,Quixada,BR,2022-02-05 19:12:42,-4.9714,-39.0153,89.4,44,63,5.86
394,Soubre,CI,2022-02-05 19:12:42,5.7856,-6.6083,85.41,56,40,6.76
395,Barvinkove,UA,2022-02-05 19:12:43,48.9097,37.0205,17.13,92,39,7.34
396,Avola,IT,2022-02-05 19:12:43,36.9113,15.1395,57.11,82,95,4.9
397,Jalu,LY,2022-02-05 19:12:43,29.0331,21.5482,57.29,47,0,2.82
398,Cherskiy,RU,2022-02-05 19:12:43,68.75,161.3,-32.93,96,12,1.41
399,Kombissiri,BF,2022-02-05 19:12:44,12.0656,-1.3375,77.83,11,5,7.74
400,Buritis,BR,2022-02-05 19:12:44,-15.6178,-46.4233,80.78,76,100,2.04
401,Vestmannaeyjar,IS,2022-02-05 19:12:44,63.4427,-20.2734,30.31,58,84,6.44
402,Pacific Grove,US,2022-02-05 19:11:46,36.6177,-121.9166,64.58,50,0,1.01
403,Codrington,AU,2022-02-05 19:12:44,-38.2667,141.9667,56.17,88,85,8.59
404,Ouallam,NE,2022-02-05 19:12:45,14.3188,2.0866,73.54,11,0,10.96
405,Goderich,CA,2022-02-05 19:13:45,43.7501,-81.7165,21.9,80,93,6.46
406,Srednekolymsk,RU,2022-02-05 19:13:45,67.45,153.6833,-39.71,99,39,3.8
407,Nalut,LY,2022-02-05 19:13:45,30.3333,10.85,60.62,19,100,9.78
408,Yarkovo,RU,2022-02-05 19:13:46,57.4028,67.0786,15.55,87,100,5.08
409,Alihe,CN,2022-02-05 19:13:46,50.5667,123.7167,-5.3,96,98,3.47
410,Xapuri,BR,2022-02-05 19:13:46,-10.6517,-68.5044,89.83,49,86,6.35
411,Brae,GB,2022-02-05 19:13:46,60.3964,-1.353,37.31,62,100,37.33
412,Pio Ix,BR,2022-02-05 19:13:47,-6.8375,-40.5792,83.23,54,100,8.16
413,Ketchikan,US,2022-02-05 19:10:12,55.3422,-131.6461,44.58,87,100,11.5
414,Sibu,MY,2022-02-05 19:13:47,2.3,111.8167,73.47,99,95,1.54
415,Boende,CD,2022-02-05 19:13:47,-0.2167,20.8667,78.75,55,12,2.57
416,Gizo,SB,2022-02-05 19:13:47,-8.103,156.8419,82.58,79,98,10.45
417,Akyab,MM,2022-02-05 19:13:48,20.15,92.9,68.7,87,1,5.5
418,Mitsamiouli,KM,2022-02-05 19:13:48,-11.3847,43.2844,81.55,76,100,11.99
419,Waipawa,NZ,2022-02-05 19:13:48,-41.4122,175.5153,56.03,96,100,13.02
420,Meulaboh,ID,2022-02-05 19:13:49,4.1363,96.1285,75.4,88,99,7.78
421,Verkhoyansk,RU,2022-02-05 19:13:49,67.5447,133.385,-45.4,100,71,1.77
422,Tsabong,BW,2022-02-05 19:13:49,-26.0217,22.401,83.84,33,42,11.61
423,Lata,PT,2022-02-05 19:13:49,40.1629,-8.3327,52.07,78,0,4.29
424,Ostrovnoy,RU,2022-02-05 19:13:45,68.0531,39.5131,16.25,82,100,31.25
425,Graneros,CL,2022-02-05 19:13:50,-34.0667,-70.7333,84.38,34,20,9.22
426,Talara,PE,2022-02-05 19:13:50,-4.5772,-81.2719,84.96,51,0,18.41
427,Reconquista,AR,2022-02-05 19:13:50,-29.15,-59.65,94.35,21,0,19.89
428,Jacarezinho,BR,2022-02-05 19:13:50,-23.1606,-49.9694,77.61,88,87,8.41
429,Alekseyevsk,RU,2022-02-05 19:13:39,57.8406,108.3492,17.31,93,100,10.09
430,Cockburn Town,TC,2022-02-05 19:11:41,21.4612,-71.1419,76.3,68,52,16.84
431,Wuda,CN,2022-02-05 19:13:51,39.4994,106.7117,17.29,33,100,3.71
432,Berdigestyakh,RU,2022-02-05 19:13:51,62.0989,126.6992,-22.36,100,99,0.92
433,Ivanivka,UA,2022-02-05 19:13:51,46.7208,34.553,31.06,72,100,7.14
434,Kastamonu,TR,2022-02-05 19:13:52,41.5,33.6667,22.89,94,70,1.81
435,Port Lincoln,AU,2022-02-05 19:13:52,-34.7333,135.8667,66.94,80,100,15.12
436,Port Macquarie,AU,2022-02-05 19:10:25,-31.4333,152.9167,60.89,73,86,14.47
437,Tilichiki,RU,2022-02-05 19:13:52,60.4667,166.1,-1.21,84,27,7.43
438,Kailua,US,2022-02-05 19:13:52,21.4022,-157.7394,77.74,81,13,1.01
439,Pervomayskoye,RU,2022-02-05 19:13:53,43.919,46.7102,33.22,69,25,11.36
440,Mecca,SA,2022-02-05 19:11:29,21.4267,39.8261,63.43,42,0,10.8
441,Ingham,US,2022-02-05 19:13:53,42.6,-84.3833,24.19,73,0,5.75
442,Alyangula,AU,2022-02-05 19:11:41,-13.8483,136.4192,78.62,85,98,8.34
443,Luwuk,ID,2022-02-05 19:13:53,-0.9516,122.7875,76.8,87,100,3.18
444,Vanderhoof,CA,2022-02-05 19:13:54,54.0166,-124.0198,39.34,74,37,12.8
445,Pamanukan,ID,2022-02-05 19:13:54,-6.2842,107.8106,75.65,92,94,8.59
446,Dombarovskiy,RU,2022-02-05 19:13:54,50.7587,59.5386,21.29,93,100,10.29
447,San Francisco Del Mar,MX,2022-02-05 19:13:54,16.2333,-94.65,67.19,67,32,35.79
448,Jizan,SA,2022-02-05 19:13:55,17.3333,42.6667,76.19,58,0,11.43
449,Tautira,PF,2022-02-05 19:13:55,-17.7333,-149.15,82.42,72,35,18.52
450,Donskoye,RU,2022-02-05 19:13:55,45.4552,41.9741,28.53,93,22,8.23
451,Katsina,NG,2022-02-05 19:13:55,12.9894,7.6006,67.68,14,0,10.6
452,Latung,PH,2022-02-05 19:13:56,5.5,120.8833,81.45,75,100,8.66
453,Comodoro Rivadavia,AR,2022-02-05 19:10:01,-45.8667,-67.5,73.26,43,0,19.57
454,Norilsk,RU,2022-02-05 19:14:56,69.3535,88.2027,-17.32,100,98,2.95
455,Dublin,US,2022-02-05 19:12:16,37.7021,-121.9358,60.53,59,0,1.99
456,Kapan,AM,2022-02-05 19:14:57,39.2075,46.4058,29.48,85,69,1.12
457,Susurluk,TR,2022-02-05 19:14:57,39.9136,28.1578,43.84,58,9,2.42
458,Camana,PE,2022-02-05 19:14:57,-16.6228,-72.7111,74.68,70,12,9.46
459,Manta,EC,2022-02-05 19:14:57,-0.95,-80.7333,78.58,83,75,9.22
460,Bam,IR,2022-02-05 19:14:58,29.106,58.357,62.78,49,0,8.95
461,Ulladulla,AU,2022-02-05 19:14:58,-35.35,150.4667,67.87,76,99,10.54
462,Lumphat,KH,2022-02-05 19:14:58,13.4878,106.9816,71.35,70,54,7.9
463,Mizan Teferi,ET,2022-02-05 19:14:58,6.9833,35.5833,67.14,65,100,4.25
464,Sorland,NO,2022-02-05 19:13:34,67.667,12.6934,39.27,76,100,32.26
465,Daura,NG,2022-02-05 19:14:59,11.5538,11.4085,69.44,23,0,13.78
466,Katsuura,JP,2022-02-05 19:14:59,35.1333,140.3,32.11,50,8,7.14
467,Lalmohan,BD,2022-02-05 19:14:59,22.3384,90.7419,64.89,60,0,7.74
468,Henties Bay,NA,2022-02-05 19:14:59,-22.116,14.2845,67.86,80,11,5.97
469,Labuhan,ID,2022-02-05 19:15:00,-6.8844,112.2051,78.06,86,100,9.35
470,Verkhnyaya Inta,RU,2022-02-05 19:15:00,65.9811,60.3094,-11.15,96,6,4.68
471,Biak,ID,2022-02-05 19:15:00,-0.9131,122.8766,75.9,86,100,2.44
472,Novo Aripuana,BR,2022-02-05 19:15:00,-5.1206,-60.3797,83.86,75,83,2.82
473,Asau,RO,2022-02-05 19:15:01,46.4333,26.4,36.95,87,98,1.7
474,Severnyy,RU,2022-02-05 19:15:01,50.677,36.5532,21.24,79,75,8.95
475,Belmonte,BR,2022-02-05 19:15:01,-15.8631,-38.8828,75.7,69,69,9.98
476,Nemuro,JP,2022-02-05 19:15:02,43.3236,145.575,23.49,73,100,18.1
477,Matara,LK,2022-02-05 19:15:02,5.9485,80.5353,73.42,88,6,7.56
478,Bentonville,US,2022-02-05 19:11:10,36.3728,-94.2088,43.66,46,0,5.01
479,Havoysund,NO,2022-02-05 19:15:02,70.9963,24.6622,29.28,70,9,32.23
480,Kontagora,NG,2022-02-05 19:15:02,10.3999,5.4695,81.12,15,0,4.65
481,Salvador,SV,2022-02-05 19:13:54,13.8333,-88.9167,82.8,31,72,8.77
482,Yumen,CN,2022-02-05 19:15:03,40.2833,97.2,15.15,38,100,12.95
483,Sassandra,CI,2022-02-05 19:15:03,4.95,-6.0833,80.53,82,15,8.63
484,Florencia,IT,2022-02-05 19:13:17,43.7667,11.25,53.29,86,0,3.44
485,Yako,BF,2022-02-05 19:15:04,12.9667,-2.2667,77.29,9,52,9.28
486,Salym,RU,2022-02-05 19:15:05,60.0625,71.4789,18.86,97,100,3.65
487,Horta,PT,2022-02-05 19:15:05,38.5333,-28.6333,58.64,88,75,14.97
488,Nouadhibou,MR,2022-02-05 19:15:05,20.931,-17.0347,67.98,88,0,18.41
489,Whyalla,AU,2022-02-05 19:15:05,-33.0333,137.5833,76.59,39,100,15.75
490,Hervey Bay,AU,2022-02-05 19:15:06,-25.2986,152.8535,66.04,61,63,19.37
491,Vilyuysk,RU,2022-02-05 19:15:06,63.7553,121.6247,-20.9,100,100,1.1
492,Jining,CN,2022-02-05 19:15:06,35.405,116.5814,27.95,36,81,0.83
493,Dicabisagan,PH,2022-02-05 19:15:06,17.0818,122.4157,72.95,89,86,8.88
494,Yerbogachen,RU,2022-02-05 19:15:07,61.2767,108.0108,8.4,97,100,4.38
495,Seoul,KR,2022-02-05 19:10:07,37.5683,126.9778,22.44,56,2,2.42
496,Waitati,NZ,2022-02-05 19:15:07,-45.75,170.5667,53.8,69,6,3.87
497,Griffith,US,2022-02-05 19:15:07,41.5284,-87.4237,21.97,65,40,4.0
498,Chittaurgarh,IN,2022-02-05 19:15:07,24.8833,74.6333,56.32,29,0,1.54
499,Smidovich,RU,2022-02-05 19:15:08,48.6,133.8167,-23.71,100,81,2.89
500,Trussville,US,2022-02-05 19:15:08,33.6198,-86.6089,44.2,47,0,1.99
501,Neuquen,AR,2022-02-05 19:15:08,-38.9516,-68.0591,75.09,41,0,3.44
502,Sao Filipe,CV,2022-02-05 19:16:08,14.8961,-24.4956,74.68,67,0,10.6
503,Doha,QA,2022-02-05 19:16:09,25.2867,51.5333,64.38,50,0,12.66
504,Polovinnoye,RU,2022-02-05 19:16:09,54.7914,65.9864,14.34,83,100,8.81
505,Fort Dodge,US,2022-02-05 19:16:09,42.4975,-94.168,37.74,59,0,21.85
506,Calama,CL,2022-02-05 19:14:53,-22.4667,-68.9333,75.69,9,0,23.02
507,Ninghai,CN,2022-02-05 19:16:10,29.2892,121.4247,29.88,78,86,4.81
508,Boditi,ET,2022-02-05 19:16:10,6.9667,37.8667,64.69,22,84,4.16
509,Bay-Khaak,RU,2022-02-05 19:16:10,51.1667,94.5,-19.7,93,72,4.29
510,Boguchany,RU,2022-02-05 19:16:11,58.3814,97.4531,19.89,91,100,9.86
511,Tabuk,PH,2022-02-05 19:16:11,17.4189,121.4443,68.72,90,98,4.27
512,Manokwari,ID,2022-02-05 19:12:13,-0.8667,134.0833,77.83,77,100,3.91
513,Jejuri,IN,2022-02-05 19:16:11,18.2833,74.1667,65.88,54,6,5.26
514,Dubbo,AU,2022-02-05 19:16:11,-32.25,148.6167,55.53,82,40,10.36
515,Lima,PE,2022-02-05 19:11:14,-12.0432,-77.0282,77.4,83,0,1.99
516,Guamuchil,MX,2022-02-05 19:16:12,25.4667,-108.1,80.73,24,58,3.29
517,Sao Joao Da Barra,BR,2022-02-05 19:16:12,-21.6403,-41.0511,84.29,81,38,25.84
518,Burnie,AU,2022-02-05 19:16:13,-41.0667,145.9167,58.95,95,92,10.67
519,Mustasaari,FI,2022-02-05 19:16:13,63.1142,21.6822,30.15,86,75,6.91
520,Gusau,NG,2022-02-05 19:16:13,12.1628,6.6614,73.18,15,1,11.65
521,Srandakan,ID,2022-02-05 19:16:13,-7.9386,110.2506,62.73,84,100,5.17
522,Beira,MZ,2022-02-05 19:16:14,-19.8436,34.8389,81.23,72,52,15.55
523,Kachiry,KZ,2022-02-05 19:16:14,53.0675,76.1036,10.04,80,21,11.18
524,Aden,YE,2022-02-05 19:16:14,12.7794,45.0367,78.48,62,3,7.9
525,Piacabucu,BR,2022-02-05 19:16:15,-10.4056,-36.4344,83.16,63,100,12.64
526,Rocha,UY,2022-02-05 19:16:15,-34.4833,-54.3333,71.65,73,98,12.71
527,Taoudenni,ML,2022-02-05 19:16:15,22.6783,-3.9836,73.38,9,94,8.77
528,Tottori,JP,2022-02-05 19:16:15,35.5,134.2333,36.05,69,100,19.3
529,Tateyama,JP,2022-02-05 19:16:16,34.9833,139.8667,32.02,69,75,6.91
530,Bosaso,SO,2022-02-05 19:11:56,11.2842,49.1816,74.05,67,30,1.92
531,Saldanha,ZA,2022-02-05 19:11:50,-33.0117,17.9442,68.32,73,0,7.45
532,Conway,US,2022-02-05 19:15:39,35.0887,-92.4421,44.64,49,0,1.01
533,Suhbaatar,MN,2022-02-05 19:16:16,50.2314,106.2078,-0.96,95,100,4.52
534,Nadym,RU,2022-02-05 19:16:16,65.5333,72.5167,-17.55,100,100,2.08
535,Marion,US,2022-02-05 19:12:17,39.7684,-86.1555,23.41,64,20,4.61
536,Boyuibe,BO,2022-02-05 19:16:16,-20.4167,-63.2833,71.51,96,100,8.08
537,Ust-Karsk,RU,2022-02-05 19:16:17,52.7011,118.8077,-13.99,100,100,2.08
538,Morgan City,US,2022-02-05 19:16:18,29.6994,-91.2068,48.2,53,0,9.33
539,Langsa,ID,2022-02-05 19:16:18,4.4683,97.9683,73.33,96,100,2.3
540,Lac Du Bonnet,CA,2022-02-05 19:16:18,50.2536,-96.0612,8.35,89,100,6.49
541,Gornopravdinsk,RU,2022-02-05 19:16:19,60.05,69.9,19.33,97,100,3.65
542,Saint-Paul,RE,2022-02-05 19:16:19,-21.0096,55.2707,82.51,88,100,16.71
543,Dwarka,IN,2022-02-05 19:16:20,22.2394,68.9678,70.11,61,0,6.29
544,Pimentel,PE,2022-02-05 19:16:20,-6.8367,-79.9342,80.89,54,0,14.97
545,Dorverden,DE,2022-02-05 19:16:20,52.85,9.2333,44.33,75,100,21.94
546,Kushmurun,KZ,2022-02-05 19:16:21,52.4503,64.6311,18.23,82,100,7.74
547,Acapulco,MX,2022-02-05 19:12:29,16.8634,-99.8901,84.02,65,0,10.36
548,Tarakan,ID,2022-02-05 19:17:21,3.3,117.6333,77.99,85,100,5.55
549,Tura,IN,2022-02-05 19:17:21,25.5198,90.2201,49.86,91,1,1.72
550,Kavaratti,IN,2022-02-05 19:17:22,10.5669,72.642,78.69,61,30,9.55
551,San Patricio,US,2022-02-05 19:12:56,28.017,-97.5169,52.21,29,0,4.7
552,Bayir,TR,2022-02-05 19:17:22,37.2687,28.2167,36.12,64,1,2.17
553,Taian,CN,2022-02-05 19:17:22,36.1853,117.12,28.09,36,19,2.21
554,Pa Sang,TH,2022-02-05 19:17:22,18.5262,98.9394,72.01,65,85,0.74
555,Muravlenko,RU,2022-02-05 19:17:23,63.7898,74.523,-10.16,100,100,2.89
556,Ponca City,US,2022-02-05 19:17:23,36.707,-97.0856,46.22,42,0,11.5
557,Yanam,IN,2022-02-05 19:17:23,16.7333,82.2167,70.11,80,8,4.03
558,Derzhavinsk,KZ,2022-02-05 19:17:23,51.1,66.3167,17.15,76,100,15.55
559,Epe,NG,2022-02-05 19:17:24,6.5841,3.9834,78.44,82,0,6.26
560,Manakara,MG,2022-02-05 19:17:24,-22.1333,48.0167,77.2,94,100,39.21
561,Santa Maria,BR,2022-02-05 19:17:24,-29.6842,-53.8069,80.06,66,94,4.56
562,Mongoumba,CF,2022-02-05 19:17:24,3.6415,18.5936,78.3,21,100,3.2
563,Tongzi,CN,2022-02-05 19:17:25,28.7829,105.0877,44.47,92,100,2.3
564,Hay River,CA,2022-02-05 19:15:06,60.8156,-115.7999,-2.22,60,75,1.14
565,Buritizeiro,BR,2022-02-05 19:13:57,-17.3511,-44.9622,81.72,72,91,3.09
566,Gurlan,UZ,2022-02-05 19:17:25,41.8447,60.3919,42.87,86,100,11.77
567,Kiama,AU,2022-02-05 19:14:45,-34.6833,150.8667,68.58,78,100,5.99
568,Awash,ET,2022-02-05 19:16:16,8.9833,40.1667,74.57,16,17,4.38
569,San Andres Del Rabanedo,ES,2022-02-05 19:17:25,42.6117,-5.6167,39.92,60,0,4.61
570,Kenai,US,2022-02-05 19:17:26,60.5544,-151.2583,27.09,93,100,9.22
571,Belz,FR,2022-02-05 19:17:26,47.6751,-3.168,50.09,87,81,1.01
572,Manado,ID,2022-02-05 19:17:26,1.487,124.8455,75.97,100,40,1.14
573,Almeirim,BR,2022-02-05 19:17:26,-1.5233,-52.5817,84.11,73,89,3.27
574,Baltiysk,RU,2022-02-05 19:17:27,54.6538,19.911,39.18,79,94,25.75
575,Ypsonas,CY,2022-02-05 19:17:27,34.6884,32.9574,56.28,62,0,6.91
576,Aberystwyth,GB,2022-02-05 19:15:30,52.4155,-4.0829,49.3,88,100,33.22
577,Dunedin,NZ,2022-02-05 19:15:56,-45.8742,170.5036,53.8,69,39,6.42
578,Peniche,PT,2022-02-05 19:17:27,39.3558,-9.3811,55.62,78,0,16.64
579,Tromso,NO,2022-02-05 19:17:27,69.6496,18.957,32.65,64,75,18.41
580,Zhangye,CN,2022-02-05 19:15:13,38.9342,100.4517,18.52,62,100,2.86
581,Vila,PT,2022-02-05 19:17:28,42.0304,-8.1588,44.33,73,0,4.81
582,Dalby,AU,2022-02-05 19:17:28,-27.1833,151.2667,56.98,90,0,11.12
583,Portland,US,2022-02-05 19:13:09,45.5234,-122.6762,50.41,83,75,1.01
